pop,chromosome,window_pos_1,window_pos_2,avg_pi,no_sites,count_diffs,count_comparisons,count_missing
E_NCCA,Scaffold_18__1_contigs__length_15428991,6765001,6780000,0.0607762460767431,192,19306,317657,390
Salish,Scaffold_18__1_contigs__length_15428991,6780001,6795000,0.0515933058230169,320,4501,87240,48
B_SPWA,Scaffold_18__1_contigs__length_15428991,6780001,6795000,0.0524479166666666,320,2014,38400,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,6780001,6795000,0.0491975800512171,320,27722,563483,50
B_SPWA,Scaffold_18__1_contigs__length_15428991,6795001,6810000,0.1053291245009748,540,6807,64626,12
E_NCCA,Scaffold_18__1_contigs__length_15428991,6795001,6810000,0.1154990523791154,540,103296,894345,1078
Salish,Scaffold_18__1_contigs__length_15428991,6795001,6810000,0.1123756851092264,540,15808,140671,378
Salish,Scaffold_18__1_contigs__length_15428991,6810001,6825000,0.1041196594907706,1090,29856,286747,634
B_SPWA,Scaffold_18__1_contigs__length_15428991,6810001,6825000,0.1010317321978468,1090,12172,120477,726
E_NCCA,Scaffold_18__1_contigs__length_15428991,6810001,6825000,0.1165305066104238,1090,210949,1810247,2082
Salish,Scaffold_18__1_contigs__length_15428991,6825001,6840000,0.0273156852323419,1393,10330,378171,282
B_SPWA,Scaffold_18__1_contigs__length_15428991,6825001,6840000,0.0223259152907394,1393,3732,167160,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,6825001,6840000,0.0267385179135549,1393,65774,2459897,98
Salish,Scaffold_18__1_contigs__length_15428991,6840001,6855000,0.0331914070059996,461,4116,124008,144
E_NCCA,Scaffold_18__1_contigs__length_15428991,6840001,6855000,0.0342786340194026,461,27610,805458,184
B_SPWA,Scaffold_18__1_contigs__length_15428991,6840001,6855000,0.0332844493122203,461,1793,53869,102
Salish,Scaffold_18__1_contigs__length_15428991,6855001,6870000,0.0467721471751623,982,12534,267980,136
B_SPWA,Scaffold_18__1_contigs__length_15428991,6855001,6870000,0.0497342638344115,982,5858,117786,4
E_NCCA,Scaffold_18__1_contigs__length_15428991,6855001,6870000,0.0439132643049254,982,76085,1732620,96
B_SPWA,Scaffold_18__1_contigs__length_15428991,6870001,6885000,0.0514702391046294,1237,7588,147425,70
Salish,Scaffold_18__1_contigs__length_15428991,6870001,6885000,0.0578234531021268,1237,19434,336092,240
E_NCCA,Scaffold_18__1_contigs__length_15428991,6870001,6885000,0.0544357110724884,1237,118830,2182942,112
Salish,Scaffold_18__1_contigs__length_15428991,6885001,6900000,0.0492796187371744,1369,18323,371817,270
E_NCCA,Scaffold_18__1_contigs__length_15428991,6885001,6900000,0.0573726798374972,1369,138949,2421867,22
B_SPWA,Scaffold_18__1_contigs__length_15428991,6885001,6900000,0.052699831355669,1369,8656,164251,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,6900001,6915000,0.0606491562812537,1276,136808,2255728,48
B_SPWA,Scaffold_18__1_contigs__length_15428991,6900001,6915000,0.0630267473311468,1276,9647,153062,4
Salish,Scaffold_18__1_contigs__length_15428991,6900001,6915000,0.0535669790054992,1276,18488,345138,316
E_NCCA,Scaffold_18__1_contigs__length_15428991,6915001,6930000,0.0451238925012815,1363,108710,2409145,58
B_SPWA,Scaffold_18__1_contigs__length_15428991,6915001,6930000,0.0402747367004684,1363,6585,163502,4
Salish,Scaffold_18__1_contigs__length_15428991,6915001,6930000,0.0465590502713006,1363,17170,368779,330
B_SPWA,Scaffold_18__1_contigs__length_15428991,6930001,6945000,0.0534024781283401,1686,10792,202088,16
Salish,Scaffold_18__1_contigs__length_15428991,6930001,6945000,0.0526120408875768,1686,23810,452558,572
E_NCCA,Scaffold_18__1_contigs__length_15428991,6930001,6945000,0.0631577138513458,1686,187443,2967856,280
Salish,Scaffold_18__1_contigs__length_15428991,6945001,6960000,0.099505429961232,1363,36678,368603,346
B_SPWA,Scaffold_18__1_contigs__length_15428991,6945001,6960000,0.070762885588579,1363,11564,163419,10
E_NCCA,Scaffold_18__1_contigs__length_15428991,6945001,6960000,0.0778235357796559,1363,187632,2410993,26
Salish,Scaffold_18__1_contigs__length_15428991,6960001,6975000,0.0493768485386479,954,12571,254593,390
B_SPWA,Scaffold_18__1_contigs__length_15428991,6960001,6975000,0.0523259389413573,954,5956,113825,46
E_NCCA,Scaffold_18__1_contigs__length_15428991,6960001,6975000,0.0587447185612646,954,97909,1666686,388
Salish,Scaffold_18__1_contigs__length_15428991,6975001,6990000,0.0962154110021968,1091,28161,292687,386
B_SPWA,Scaffold_18__1_contigs__length_15428991,6975001,6990000,0.0953944080995687,1091,12409,130081,62
E_NCCA,Scaffold_18__1_contigs__length_15428991,6975001,6990000,0.1071011898111217,1091,206090,1924255,118
B_SPWA,Scaffold_18__1_contigs__length_15428991,6990001,7005000,0.0433797345419229,1417,7370,169895,10
Salish,Scaffold_18__1_contigs__length_15428991,6990001,7005000,0.0442632774063327,1417,16842,380496,472
E_NCCA,Scaffold_18__1_contigs__length_15428991,6990001,7005000,0.0419756473398365,1417,102206,2434888,1252
Salish,Scaffold_18__1_contigs__length_15428991,7005001,7020000,0.0145379273825713,359,1208,83093,766
B_SPWA,Scaffold_18__1_contigs__length_15428991,7005001,7020000,0.0212627669452181,359,916,43080,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7005001,7020000,0.0196036016994631,359,11872,605603,510
B_SPWA,Scaffold_18__1_contigs__length_15428991,7020001,7035000,0.1163422695556371,883,11088,95305,750
E_NCCA,Scaffold_18__1_contigs__length_15428991,7020001,7035000,0.1058804006594231,883,155684,1470376,1604
Salish,Scaffold_18__1_contigs__length_15428991,7020001,7035000,0.0816586521208641,883,18204,222928,928
E_NCCA,Scaffold_18__1_contigs__length_15428991,7035001,7050000,0.0954325485365966,921,139777,1464668,2892
Salish,Scaffold_18__1_contigs__length_15428991,7035001,7050000,0.086263514083975,921,19413,225043,1314
B_SPWA,Scaffold_18__1_contigs__length_15428991,7035001,7050000,0.0875873022337154,921,8603,98222,860
E_NCCA,Scaffold_18__1_contigs__length_15428991,7050001,7065000,0.0284338659408012,170,7636,268553,566
B_SPWA,Scaffold_18__1_contigs__length_15428991,7050001,7065000,0.0188939603014542,170,356,18842,108
Salish,Scaffold_18__1_contigs__length_15428991,7050001,7065000,0.0232002561387089,170,942,40603,282
Salish,Scaffold_18__1_contigs__length_15428991,7065001,7080000,0.0491446345256609,1018,12008,244340,1632
E_NCCA,Scaffold_18__1_contigs__length_15428991,7065001,7080000,0.054386482602104,1018,88284,1623271,3114
B_SPWA,Scaffold_18__1_contigs__length_15428991,7065001,7080000,0.0526957553387819,1018,4797,91032,2240
Salish,Scaffold_18__1_contigs__length_15428991,7080001,7095000,0.0307931762321469,721,5500,178611,906
B_SPWA,Scaffold_18__1_contigs__length_15428991,7080001,7095000,0.0367720606933966,721,2169,58985,1990
E_NCCA,Scaffold_18__1_contigs__length_15428991,7080001,7095000,0.0355617340876036,721,38755,1089795,3270
Salish,Scaffold_18__1_contigs__length_15428991,7095001,7110000,0.0318893429739075,1001,7608,238575,1690
B_SPWA,Scaffold_18__1_contigs__length_15428991,7095001,7110000,0.0314080511799143,1001,2602,82845,2694
E_NCCA,Scaffold_18__1_contigs__length_15428991,7095001,7110000,0.0393928975208706,1001,62787,1593866,3096
Salish,Scaffold_18__1_contigs__length_15428991,7110001,7125000,0.0517996594445423,367,4411,85155,730
B_SPWA,Scaffold_18__1_contigs__length_15428991,7110001,7125000,0.061716089376194,367,2229,36117,558
E_NCCA,Scaffold_18__1_contigs__length_15428991,7110001,7125000,0.0591147882609359,367,35232,595993,938
E_NCCA,Scaffold_18__1_contigs__length_15428991,7125001,7140000,0.1022124610883809,1600,266159,2603978,3940
B_SPWA,Scaffold_18__1_contigs__length_15428991,7125001,7140000,0.1086228414242779,1600,17059,157048,2424
Salish,Scaffold_18__1_contigs__length_15428991,7125001,7140000,0.1049136380084501,1600,41170,392418,2204
B_SPWA,Scaffold_18__1_contigs__length_15428991,7140001,7155000,0.1286312406910059,899,10968,85267,1562
E_NCCA,Scaffold_18__1_contigs__length_15428991,7140001,7155000,0.123961582452278,899,178720,1441737,2586
Salish,Scaffold_18__1_contigs__length_15428991,7140001,7155000,0.1139834574784078,899,24943,218830,1316
E_NCCA,Scaffold_18__1_contigs__length_15428991,7155001,7170000,0.1209805794333015,780,148200,1224990,2716
B_SPWA,Scaffold_18__1_contigs__length_15428991,7155001,7170000,0.1222105433376455,780,9069,74208,1344
Salish,Scaffold_18__1_contigs__length_15428991,7155001,7170000,0.1126473122941328,780,21306,189139,1162
E_NCCA,Scaffold_18__1_contigs__length_15428991,7170001,7185000,0.046265024199371,657,50109,1083086,1392
B_SPWA,Scaffold_18__1_contigs__length_15428991,7170001,7185000,0.0485915591601182,657,3469,71391,522
Salish,Scaffold_18__1_contigs__length_15428991,7170001,7185000,0.0412770592401688,657,6935,168011,594
Salish,Scaffold_18__1_contigs__length_15428991,7185001,7200000,0.0289249949593386,480,3443,119032,600
B_SPWA,Scaffold_18__1_contigs__length_15428991,7185001,7200000,0.0643294256432942,480,3490,54252,232
E_NCCA,Scaffold_18__1_contigs__length_15428991,7185001,7200000,0.0286348392591712,480,20979,732639,2074
Salish,Scaffold_18__1_contigs__length_15428991,7200001,7215000,0.0383459975260646,396,3906,101862,332
B_SPWA,Scaffold_18__1_contigs__length_15428991,7200001,7215000,0.049989151659796,396,2304,46090,100
E_NCCA,Scaffold_18__1_contigs__length_15428991,7200001,7215000,0.0388763028156843,396,24745,636506,1132
Salish,Scaffold_18__1_contigs__length_15428991,7215001,7230000,0.0516135926480017,839,11109,215234,732
B_SPWA,Scaffold_18__1_contigs__length_15428991,7215001,7230000,0.0615468467794508,839,5759,93571,506
E_NCCA,Scaffold_18__1_contigs__length_15428991,7215001,7230000,0.0578342612067052,839,82878,1433026,904
Salish,Scaffold_18__1_contigs__length_15428991,7230001,7245000,0.0782335309637624,1233,26153,334294,268
B_SPWA,Scaffold_18__1_contigs__length_15428991,7230001,7245000,0.0744444068599262,1233,11004,147815,10
E_NCCA,Scaffold_18__1_contigs__length_15428991,7230001,7245000,0.0795991618387975,1233,173489,2179533,50
E_NCCA,Scaffold_18__1_contigs__length_15428991,7245001,7260000,0.0723360775462018,1268,162190,2242173,38
B_SPWA,Scaffold_18__1_contigs__length_15428991,7245001,7260000,0.0810871340868969,1268,12310,151812,24
Salish,Scaffold_18__1_contigs__length_15428991,7245001,7260000,0.0668884806226221,1268,23119,345635,194
Salish,Scaffold_18__1_contigs__length_15428991,7260001,7275000,0.081451321596281,945,20745,254692,280
B_SPWA,Scaffold_18__1_contigs__length_15428991,7260001,7275000,0.0821929909803263,945,9304,113197,14
E_NCCA,Scaffold_18__1_contigs__length_15428991,7260001,7275000,0.0810837976856416,945,134717,1661454,192
Salish,Scaffold_18__1_contigs__length_15428991,7275001,7290000,0.0434998757146408,1035,12250,281610,180
B_SPWA,Scaffold_18__1_contigs__length_15428991,7275001,7290000,0.0341384863123993,1035,4240,124200,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7275001,7290000,0.0428421202528179,1035,78222,1825820,108
E_NCCA,Scaffold_18__1_contigs__length_15428991,7290001,7305000,0.0872967476529055,1279,197414,2261413,42
B_SPWA,Scaffold_18__1_contigs__length_15428991,7290001,7305000,0.0766484232473286,1279,11764,153480,0
Salish,Scaffold_18__1_contigs__length_15428991,7290001,7305000,0.0841004280388456,1279,29236,347632,240
E_NCCA,Scaffold_18__1_contigs__length_15428991,7305001,7320000,0.0573241890920942,1221,123823,2160048,20
Salish,Scaffold_18__1_contigs__length_15428991,7305001,7320000,0.058937636840459,1221,19597,332504,200
B_SPWA,Scaffold_18__1_contigs__length_15428991,7305001,7320000,0.0597392847392847,1221,8753,146520,0
Salish,Scaffold_18__1_contigs__length_15428991,7320001,7335000,0.0460026910425644,1474,18223,396129,478
B_SPWA,Scaffold_18__1_contigs__length_15428991,7320001,7335000,0.0497153463945763,1474,8785,176706,12
E_NCCA,Scaffold_18__1_contigs__length_15428991,7320001,7335000,0.0474573469079526,1474,122860,2588851,354
Salish,Scaffold_18__1_contigs__length_15428991,7335001,7350000,0.0228636010536706,1275,7829,342422,428
E_NCCA,Scaffold_18__1_contigs__length_15428991,7335001,7350000,0.0258704721022052,1275,58362,2255931,14
B_SPWA,Scaffold_18__1_contigs__length_15428991,7335001,7350000,0.0279072503938655,1275,4269,152971,2
Salish,Scaffold_18__1_contigs__length_15428991,7350001,7365000,0.0173994042022197,836,3960,227594,140
B_SPWA,Scaffold_18__1_contigs__length_15428991,7350001,7365000,0.0234250398724082,836,2350,100320,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7350001,7365000,0.0178959532884599,836,26481,1479720,0
Salish,Scaffold_18__1_contigs__length_15428991,7365001,7380000,0.0158045520667246,605,2488,157423,426
B_SPWA,Scaffold_18__1_contigs__length_15428991,7365001,7380000,0.0200550964187327,605,1456,72600,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7365001,7380000,0.0175217819432688,605,18755,1070382,8
B_SPWA,Scaffold_18__1_contigs__length_15428991,7380001,7395000,0.0368853790907022,770,3405,92313,6
E_NCCA,Scaffold_18__1_contigs__length_15428991,7380001,7395000,0.0272925674346153,770,36479,1336591,450
Salish,Scaffold_18__1_contigs__length_15428991,7380001,7395000,0.0341164103654359,770,5777,169332,2072
Salish,Scaffold_18__1_contigs__length_15428991,7395001,7410000,0.0322169493699297,762,4019,124748,4192
B_SPWA,Scaffold_18__1_contigs__length_15428991,7395001,7410000,0.0396451192963647,762,3624,91411,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,7395001,7410000,0.0356121214026374,762,45315,1272460,1304
Salish,Scaffold_18__1_contigs__length_15428991,7410001,7425000,0.0202475131197618,139,517,25534,612
B_SPWA,Scaffold_18__1_contigs__length_15428991,7410001,7425000,0.0307028210116731,139,505,16448,16
E_NCCA,Scaffold_18__1_contigs__length_15428991,7410001,7425000,0.0268919229758149,139,6547,243456,44
Salish,Scaffold_18__1_contigs__length_15428991,7425001,7440000,0.0347265957329267,734,6286,181014,1020
B_SPWA,Scaffold_18__1_contigs__length_15428991,7425001,7440000,0.0365122615803814,734,3216,88080,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7425001,7440000,0.0353535158735974,734,45830,1296335,50
B_SPWA,Scaffold_18__1_contigs__length_15428991,7440001,7455000,0.0256188981868898,956,2939,114720,0
Salish,Scaffold_18__1_contigs__length_15428991,7440001,7455000,0.0253606120184539,956,6514,256855,314
E_NCCA,Scaffold_18__1_contigs__length_15428991,7440001,7455000,0.0241909557241803,956,40934,1692120,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,7455001,7470000,0.0793852491102131,1384,13182,166051,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,7455001,7470000,0.0912516801693038,1384,223354,2447670,36
Salish,Scaffold_18__1_contigs__length_15428991,7455001,7470000,0.0731799470510835,1384,27697,378478,156
B_SPWA,Scaffold_18__1_contigs__length_15428991,7470001,7485000,0.0755654996569626,1631,14759,195314,28
E_NCCA,Scaffold_18__1_contigs__length_15428991,7470001,7485000,0.0797826061212732,1631,229064,2871102,288
Salish,Scaffold_18__1_contigs__length_15428991,7470001,7485000,0.0661627160917774,1631,29286,442636,336
E_NCCA,Scaffold_18__1_contigs__length_15428991,7485001,7500000,0.0656548252522628,1567,181189,2759721,242
Salish,Scaffold_18__1_contigs__length_15428991,7485001,7500000,0.0612657418257057,1567,25672,419027,602
B_SPWA,Scaffold_18__1_contigs__length_15428991,7485001,7500000,0.063632929508973,1567,11960,187953,6
E_NCCA,Scaffold_18__1_contigs__length_15428991,7500001,7515000,0.0590852277015936,951,92369,1563318,2064
Salish,Scaffold_18__1_contigs__length_15428991,7500001,7515000,0.0536054240005343,951,12840,239528,1072
B_SPWA,Scaffold_18__1_contigs__length_15428991,7500001,7515000,0.0589859393468941,951,6687,113366,52
E_NCCA,Scaffold_18__1_contigs__length_15428991,7515001,7530000,0.1446338584957572,962,239715,1657392,792
B_SPWA,Scaffold_18__1_contigs__length_15428991,7515001,7530000,0.1495281025496548,962,16984,113584,128
Salish,Scaffold_18__1_contigs__length_15428991,7515001,7530000,0.1468255381097621,962,37115,252783,586
B_SPWA,Scaffold_18__1_contigs__length_15428991,7530001,7545000,0.1006109501057413,442,5138,51068,136
E_NCCA,Scaffold_18__1_contigs__length_15428991,7530001,7545000,0.0977335196987835,442,73069,747635,610
Salish,Scaffold_18__1_contigs__length_15428991,7530001,7545000,0.1002713484914214,442,11788,117561,198
Salish,Scaffold_18__1_contigs__length_15428991,7545001,7560000,NA,0,NA,NA,NA
B_SPWA,Scaffold_18__1_contigs__length_15428991,7545001,7560000,NA,0,NA,NA,NA
E_NCCA,Scaffold_18__1_contigs__length_15428991,7545001,7560000,NA,0,NA,NA,NA
Salish,Scaffold_18__1_contigs__length_15428991,7560001,7575000,0.0817637193791987,753,16869,206314,68
B_SPWA,Scaffold_18__1_contigs__length_15428991,7560001,7575000,0.0741646472955247,753,6672,89962,28
E_NCCA,Scaffold_18__1_contigs__length_15428991,7560001,7575000,0.0811301342323743,753,107952,1330603,38
Salish,Scaffold_18__1_contigs__length_15428991,7575001,7590000,0.0463990874238539,1246,15782,340136,168
B_SPWA,Scaffold_18__1_contigs__length_15428991,7575001,7590000,0.0453732662724271,1246,6775,149317,14
E_NCCA,Scaffold_18__1_contigs__length_15428991,7575001,7590000,0.0439037302566476,1246,96365,2194916,184
Salish,Scaffold_18__1_contigs__length_15428991,7590001,7605000,0.0532316404757568,1024,14908,280059,114
B_SPWA,Scaffold_18__1_contigs__length_15428991,7590001,7605000,0.0518665588155991,1024,6348,122391,34
E_NCCA,Scaffold_18__1_contigs__length_15428991,7590001,7605000,0.055302308440599,1024,99942,1807194,92
E_NCCA,Scaffold_18__1_contigs__length_15428991,7605001,7620000,0.0377737768532923,1229,82118,2173942,24
B_SPWA,Scaffold_18__1_contigs__length_15428991,7605001,7620000,0.0413900210917525,1229,6103,147451,2
Salish,Scaffold_18__1_contigs__length_15428991,7605001,7620000,0.0354306004071075,1229,11575,326695,570
Salish,Scaffold_18__1_contigs__length_15428991,7620001,7635000,0.035198241752919,1252,11627,330329,694
B_SPWA,Scaffold_18__1_contigs__length_15428991,7620001,7635000,0.0423722044728434,1252,6366,150240,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7620001,7635000,0.0311845344294134,1252,69041,2213950,36
E_NCCA,Scaffold_18__1_contigs__length_15428991,7635001,7650000,0.0541792529383431,1610,153765,2838079,202
B_SPWA,Scaffold_18__1_contigs__length_15428991,7635001,7650000,0.053874534915701,1610,10382,192707,34
Salish,Scaffold_18__1_contigs__length_15428991,7635001,7650000,0.0462177470698375,1610,19673,425659,842
Salish,Scaffold_18__1_contigs__length_15428991,7650001,7665000,0.0673503277998489,1340,23361,346858,1052
B_SPWA,Scaffold_18__1_contigs__length_15428991,7650001,7665000,0.068731343283582,1340,11052,160800,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7650001,7665000,0.0815523838558024,1340,193141,2368306,60
B_SPWA,Scaffold_18__1_contigs__length_15428991,7665001,7680000,0.0684992758342486,1717,14094,205754,20
E_NCCA,Scaffold_18__1_contigs__length_15428991,7665001,7680000,0.0660650838556504,1717,200573,3035991,54
Salish,Scaffold_18__1_contigs__length_15428991,7665001,7680000,0.0634495084897229,1717,28258,445362,1292
Salish,Scaffold_18__1_contigs__length_15428991,7680001,7695000,0.0465479337005656,1561,18844,404830,1172
E_NCCA,Scaffold_18__1_contigs__length_15428991,7680001,7695000,0.0493163707211402,1561,136231,2762389,10
B_SPWA,Scaffold_18__1_contigs__length_15428991,7680001,7695000,0.0470051249199231,1561,8805,187320,0
Salish,Scaffold_18__1_contigs__length_15428991,7695001,7710000,0.062009554116319,1491,24884,401293,462
E_NCCA,Scaffold_18__1_contigs__length_15428991,7695001,7710000,0.0839637047200583,1491,218954,2607722,552
B_SPWA,Scaffold_18__1_contigs__length_15428991,7695001,7710000,0.0754846662008872,1491,13289,176049,198
E_NCCA,Scaffold_18__1_contigs__length_15428991,7710001,7725000,0.0820273625421973,1705,246365,3003449,250
Salish,Scaffold_18__1_contigs__length_15428991,7710001,7725000,0.0697728601816839,1705,29947,429207,1906
B_SPWA,Scaffold_18__1_contigs__length_15428991,7710001,7725000,0.0806411059126293,1705,16357,202837,126
Salish,Scaffold_18__1_contigs__length_15428991,7725001,7740000,0.0502365702905424,1279,17052,339434,612
B_SPWA,Scaffold_18__1_contigs__length_15428991,7725001,7740000,0.0492125085596895,1279,7546,153335,10
E_NCCA,Scaffold_18__1_contigs__length_15428991,7725001,7740000,0.0566478531555951,1279,128149,2262204,28
Salish,Scaffold_18__1_contigs__length_15428991,7740001,7755000,0.0355616438356164,1450,13629,383250,772
B_SPWA,Scaffold_18__1_contigs__length_15428991,7740001,7755000,0.0279816751067706,1450,4868,173971,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,7740001,7755000,0.0325053650180171,1450,83414,2566161,6
E_NCCA,Scaffold_18__1_contigs__length_15428991,7755001,7770000,0.033326668384437,1371,80838,2425625,18
B_SPWA,Scaffold_18__1_contigs__length_15428991,7755001,7770000,0.0427607585703865,1371,7035,164520,0
Salish,Scaffold_18__1_contigs__length_15428991,7755001,7770000,0.0304413423767517,1371,11198,367855,474
Salish,Scaffold_18__1_contigs__length_15428991,7770001,7785000,0.0648220483689162,1351,23233,358412,648
B_SPWA,Scaffold_18__1_contigs__length_15428991,7770001,7785000,0.0615161608684924,1351,9973,162120,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7770001,7785000,0.0662786713144461,1351,158023,2384221,122
Salish,Scaffold_18__1_contigs__length_15428991,7785001,7800000,0.0378590955944964,1349,13516,357008,696
E_NCCA,Scaffold_18__1_contigs__length_15428991,7785001,7800000,0.0349775408956824,1349,83476,2386560,20
B_SPWA,Scaffold_18__1_contigs__length_15428991,7785001,7800000,0.012101556708673,1349,1959,161880,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7800001,7815000,0.0220760014401428,1400,54694,2477532,8
Salish,Scaffold_18__1_contigs__length_15428991,7800001,7815000,0.0189707758606528,1400,6929,365246,964
B_SPWA,Scaffold_18__1_contigs__length_15428991,7800001,7815000,0.0164047619047619,1400,2756,168000,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7815001,7830000,0.0237979079419885,1303,54877,2305959,6
Salish,Scaffold_18__1_contigs__length_15428991,7815001,7830000,0.0211874611617721,1303,7126,336331,1058
B_SPWA,Scaffold_18__1_contigs__length_15428991,7815001,7830000,0.0223903041472295,1303,3499,156273,6
E_NCCA,Scaffold_18__1_contigs__length_15428991,7830001,7845000,0.0298869205622144,1550,81978,2742939,10
B_SPWA,Scaffold_18__1_contigs__length_15428991,7830001,7845000,0.0324566733522968,1550,6036,185971,2
Salish,Scaffold_18__1_contigs__length_15428991,7830001,7845000,0.0273056631286157,1550,10936,400503,1258
B_SPWA,Scaffold_18__1_contigs__length_15428991,7845001,7860000,0.0346661834842199,1288,5357,154531,2
Salish,Scaffold_18__1_contigs__length_15428991,7845001,7860000,0.0309921215014514,1288,10452,337247,826
E_NCCA,Scaffold_18__1_contigs__length_15428991,7845001,7860000,0.0385845629283731,1288,87950,2279409,6
B_SPWA,Scaffold_18__1_contigs__length_15428991,7860001,7875000,0.0411584382058728,1033,5102,123960,0
Salish,Scaffold_18__1_contigs__length_15428991,7860001,7875000,0.0344263904199574,1033,9119,264884,928
E_NCCA,Scaffold_18__1_contigs__length_15428991,7860001,7875000,0.0399181740945122,1033,72591,1818495,174
B_SPWA,Scaffold_18__1_contigs__length_15428991,7875001,7890000,0.0312912541254125,1212,4551,145440,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7875001,7890000,0.0282970365393946,1212,60653,2143440,32
Salish,Scaffold_18__1_contigs__length_15428991,7875001,7890000,0.0351906158357771,1212,11232,319176,688
Salish,Scaffold_18__1_contigs__length_15428991,7890001,7905000,0.0205177134547656,1451,7591,369973,1382
B_SPWA,Scaffold_18__1_contigs__length_15428991,7890001,7905000,0.0222297534048285,1451,3870,174091,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,7890001,7905000,0.0182450188910084,1451,46856,2568153,2
Salish,Scaffold_18__1_contigs__length_15428991,7905001,7920000,0.0156045342086964,1223,4825,309205,1302
B_SPWA,Scaffold_18__1_contigs__length_15428991,7905001,7920000,0.0151812482965385,1223,2228,146760,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7905001,7920000,0.0150383928988036,1223,32552,2164593,2
Salish,Scaffold_18__1_contigs__length_15428991,7920001,7935000,0.0380094003408914,1463,14718,387220,744
B_SPWA,Scaffold_18__1_contigs__length_15428991,7920001,7935000,0.0360845295055821,1463,6335,175560,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,7920001,7935000,0.0352681599026137,1463,91319,2589276,4
B_SPWA,Scaffold_18__1_contigs__length_15428991,7935001,7950000,0.0355750687292273,1220,5202,146226,12
E_NCCA,Scaffold_18__1_contigs__length_15428991,7935001,7950000,0.0306701588964553,1220,65868,2147625,206
Salish,Scaffold_18__1_contigs__length_15428991,7935001,7950000,0.0242430752704672,1220,7899,325825,486
E_NCCA,Scaffold_18__1_contigs__length_15428991,7950001,7965000,0.0422721332107072,1401,104796,2479080,12
B_SPWA,Scaffold_18__1_contigs__length_15428991,7950001,7965000,0.0426429324611727,1401,7158,167859,18
Salish,Scaffold_18__1_contigs__length_15428991,7950001,7965000,0.0305654692371522,1401,11382,372381,646
B_SPWA,Scaffold_18__1_contigs__length_15428991,7965001,7980000,0.0356976077460084,1410,6039,169171,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,7965001,7980000,0.0364039511717943,1410,90841,2495361,6
Salish,Scaffold_18__1_contigs__length_15428991,7965001,7980000,0.0365661754765445,1410,13524,369850,876
Salish,Scaffold_18__1_contigs__length_15428991,7980001,7995000,0.0424374091665043,1239,14162,333715,370
B_SPWA,Scaffold_18__1_contigs__length_15428991,7980001,7995000,0.0450310977087315,1239,6690,148564,8
E_NCCA,Scaffold_18__1_contigs__length_15428991,7980001,7995000,0.0384845859471703,1239,84132,2186122,120
B_SPWA,Scaffold_18__1_contigs__length_15428991,7995001,8010000,0.0518874523713512,1023,6305,121513,86
E_NCCA,Scaffold_18__1_contigs__length_15428991,7995001,8010000,0.0522305837639997,1023,94385,1807083,62
Salish,Scaffold_18__1_contigs__length_15428991,7995001,8010000,0.0471981405152562,1023,13077,277066,236
Salish,Scaffold_18__1_contigs__length_15428991,8010001,8025000,0.0593541193169696,1310,20866,351551,450
B_SPWA,Scaffold_18__1_contigs__length_15428991,8010001,8025000,0.0618357918315918,1310,9717,157142,4
E_NCCA,Scaffold_18__1_contigs__length_15428991,8010001,8025000,0.0669016774955547,1310,154977,2316489,38
E_NCCA,Scaffold_18__1_contigs__length_15428991,8025001,8040000,0.0333276230790059,1331,78403,2352493,58
B_SPWA,Scaffold_18__1_contigs__length_15428991,8025001,8040000,0.0306223390934134,1331,4891,159720,0
Salish,Scaffold_18__1_contigs__length_15428991,8025001,8040000,0.0276434296652026,1331,9705,351078,732
E_NCCA,Scaffold_18__1_contigs__length_15428991,8040001,8055000,0.0453361006759481,1267,101397,2236562,104
B_SPWA,Scaffold_18__1_contigs__length_15428991,8040001,8055000,0.0412390838688416,1267,6257,151725,22
Salish,Scaffold_18__1_contigs__length_15428991,8040001,8055000,0.0411001397352567,1267,14177,344938,212
E_NCCA,Scaffold_18__1_contigs__length_15428991,8055001,8070000,0.042496423879071,1134,85293,2007063,2
Salish,Scaffold_18__1_contigs__length_15428991,8055001,8070000,0.0376271458474049,1134,11253,299066,628
